State_UT,District,Households_Surveyed,Women_Interviewed_15_49yrs,Men_Interviewed_15_54yrs,Sex_Ratio_per_1000_males,Children_Under5_Stunted_pct,Children_Under5_Wasted_pct,Children_Under5_Underweight_pct,Children_Under5_Overweight_pct,Anaemia_Children_6_59months_pct,Anaemia_Women_15_49yrs_pct,Anaemia_Men_15_49yrs_pct,Institutional_Births_pct,Skilled_Birth_Attendant_pct,Full_Immunisation_12_23months_pct,Contraceptive_Prevalence_Rate_pct,Unmet_Need_Family_Planning_pct,Total_Fertility_Rate,Women_BMI_Below_Normal_pct,Men_BMI_Below_Normal_pct,Women_Hypertension_pct,Men_Hypertension_pct,Women_Diabetes_pct,Men_Diabetes_pct,Households_Improved_Drinking_Water_pct,Households_Improved_Sanitation_pct,Households_Electricity_pct,Women_Secondary_Education_pct,Child_Marriage_Women_pct
West Bengal,Howrah,28708,25190,8244,956,29.9,14.0,33.2,3.8,75.0,70.0,24.1,94.3,93.6,76.8,71.1,5.8,1.7,27.7,21.5,18.2,20.8,6.2,8.9,95.3,88.9,100.0,71.5,42.6
West Bengal,Jalpaiguri,24366,22823,10353,948,37.5,16.3,34.4,3.9,71.2,58.7,24.7,92.2,99.1,91.2,77.6,6.3,1.8,25.9,17.2,16.4,22.6,6.7,11.7,90.1,84.4,94.9,74.7,43.9
West Bengal,Jhargram,28334,25488,8977,972,37.6,11.6,32.3,3.4,68.7,62.4,26.0,88.6,93.4,88.6,73.3,7.1,1.5,22.3,21.2,25.6,24.4,9.2,9.3,93.6,84.9,92.4,64.4,43.1
West Bengal,Kalimpong,21965,25012,7379,942,27.1,21.4,31.8,3.2,69.8,69.0,19.8,97.1,95.0,79.6,67.3,7.8,1.7,28.0,23.5,22.4,20.3,7.2,10.1,100.0,77.9,92.6,74.4,26.7
West Bengal,Kolkata,33497,26501,9283,958,36.9,15.3,39.4,4.0,66.4,63.7,30.8,96.6,94.8,93.5,72.5,7.5,1.8,25.6,13.0,20.1,25.1,6.7,11.3,97.9,82.4,94.3,59.7,62.3
West Bengal,Malda,23076,28841,8388,954,34.1,13.3,33.4,3.9,58.0,70.1,28.1,90.2,100.0,79.2,73.2,7.9,1.6,19.8,21.1,23.5,20.8,5.5,9.6,91.0,81.0,100.0,49.5,23.3
West Bengal,Murshidabad,23892,27109,12574,968,37.3,18.4,34.9,3.5,64.9,64.1,26.4,86.3,82.8,81.0,75.7,9.0,1.5,14.9,19.9,23.0,16.9,8.8,8.8,100.0,63.4,100.0,58.8,28.1
West Bengal,Nadia,21829,23804,9527,955,39.4,14.1,38.7,3.3,63.7,64.9,21.9,93.2,89.9,76.8,73.4,9.8,1.9,26.8,18.2,20.1,23.0,7.3,9.1,70.4,83.2,90.5,52.2,30.3
West Bengal,North 24 Parganas,21189,25564,6599,968,34.0,11.3,33.4,3.2,65.4,65.7,24.6,96.8,85.6,82.3,78.5,11.3,1.7,23.9,24.0,26.8,20.6,6.0,8.6,100.0,68.9,94.6,50.7,42.0
West Bengal,Paschim Bardhaman,29480,23920,10876,934,38.5,15.8,32.3,2.9,67.9,65.8,26.3,99.2,89.4,81.8,75.5,5.7,1.7,22.8,20.5,18.8,19.3,6.4,7.7,92.9,72.4,95.2,54.8,29.4
West Bengal,Paschim Medinipur,29291,26862,11371,949,29.7,19.3,45.9,1.6,66.0,68.1,22.2,97.2,89.2,85.1,68.4,10.9,1.4,20.8,21.8,17.9,21.2,4.8,7.4,90.7,74.1,94.4,65.9,36.4
West Bengal,Purba Bardhaman,31821,25819,12505,964,34.4,21.6,37.6,2.6,73.5,67.3,22.8,94.4,99.1,87.2,80.1,10.7,1.8,18.4,18.5,21.2,23.1,8.5,9.3,88.8,89.5,93.4,75.6,24.6
West Bengal,Purba Medinipur,32735,21454,11674,949,34.6,18.7,37.0,2.8,72.2,60.6,24.0,97.2,98.5,87.2,69.0,10.3,1.7,28.1,18.7,16.4,17.4,7.6,9.2,100.0,73.7,96.1,53.5,37.1
West Bengal,Purulia,27713,26522,10929,938,32.9,18.6,27.2,4.2,76.6,66.2,31.3,91.0,95.5,94.0,68.7,5.7,1.7,29.2,17.4,20.4,17.7,8.9,7.8,84.6,85.7,92.8,60.6,52.2
West Bengal,South 24 Parganas,26899,21834,8875,951,42.0,14.6,34.1,3.1,72.0,71.5,23.9,94.5,95.1,68.1,63.1,7.3,1.5,17.8,21.2,21.0,20.4,5.6,8.9,69.6,81.5,96.2,63.9,28.5
West Bengal,Uttar Dinajpur,22401,23543,7194,957,42.1,17.2,28.9,3.1,71.7,69.1,32.2,89.4,94.8,94.8,78.4,4.6,1.7,27.2,27.7,23.1,19.9,6.0,12.3,93.1,75.4,95.4,64.5,45.4
West Bengal,Alipurduar (Zone 2),32440,30757,13166,941,31.5,18.4,40.1,3.2,66.4,67.0,24.2,99.2,95.1,80.2,76.2,11.0,1.8,27.4,20.1,21.8,24.0,6.6,10.4,85.4,69.7,93.0,66.5,33.4
West Bengal,Bankura (Zone 2),23520,28828,9065,954,34.2,13.4,38.0,3.3,69.8,74.4,22.2,92.4,95.1,77.5,70.1,9.5,1.6,26.6,14.5,24.4,23.0,6.6,7.6,73.4,75.8,99.1,61.6,50.3
West Bengal,Birbhum (Zone 2),32429,22483,6662,965,32.5,15.0,25.3,2.9,67.5,72.3,26.8,99.1,97.1,86.3,64.9,8.8,1.5,27.1,21.1,24.7,17.9,7.0,9.6,96.1,81.7,95.8,67.5,32.0
West Bengal,Cooch Behar (Zone 2),27947,26474,10149,961,40.6,18.8,36.8,3.0,66.2,58.3,17.2,94.0,100.0,86.4,74.1,11.7,1.6,21.6,16.5,27.1,22.6,6.1,7.2,96.8,73.7,100.0,39.9,52.4
West Bengal,Dakshin Dinajpur (Zone 2),25316,24675,10075,949,36.2,14.3,24.4,3.1,67.0,58.4,23.8,90.1,93.5,89.1,78.5,10.3,1.9,23.3,19.2,17.0,22.2,10.3,9.0,76.8,83.3,92.4,68.9,45.2
West Bengal,Darjeeling (Zone 2),21930,25545,8478,953,29.5,12.8,38.7,2.7,67.8,67.4,25.0,87.1,85.1,79.9,73.0,7.0,1.6,29.4,13.5,18.7,26.7,7.4,7.9,96.2,83.5,95.0,63.5,35.7
West Bengal,Hooghly (Zone 2),21070,27468,11059,927,34.6,19.6,38.6,2.7,69.5,68.5,25.0,90.6,88.4,87.5,62.5,8.0,1.6,17.3,16.4,24.3,23.1,6.7,10.1,94.2,81.6,91.8,60.3,40.2
West Bengal,Howrah (Zone 2),25023,23006,9659,940,34.3,19.2,32.1,3.1,65.0,63.1,28.0,82.8,97.9,79.7,67.2,9.0,1.7,19.1,16.5,20.3,18.6,9.9,11.7,73.8,87.9,98.6,66.3,35.7
West Bengal,Jalpaiguri (Zone 2),32177,17182,8341,963,32.5,12.5,32.0,2.1,68.0,62.6,24.9,98.4,100.0,66.3,66.8,7.9,1.4,16.2,16.1,21.4,21.3,8.1,9.7,90.4,84.7,96.2,67.3,23.1
West Bengal,Jhargram (Zone 2),26744,26337,12198,959,36.0,8.0,32.9,3.6,72.0,62.5,23.1,89.9,91.5,76.8,66.6,9.4,1.6,23.7,19.6,23.1,23.6,4.9,7.7,86.4,82.8,94.0,69.3,56.8
Chhattisgarh,Balod,19985,24874,8724,955,38.1,19.9,30.8,1.8,64.1,61.7,19.3,100.0,85.6,62.5,61.4,13.3,1.9,25.9,17.9,21.7,20.4,7.6,8.0,89.4,60.5,89.5,58.5,47.0
Chhattisgarh,Baloda Bazar,29215,23480,9734,945,39.4,20.4,36.3,2.3,67.6,60.2,23.2,97.8,74.5,82.0,52.8,14.1,2.2,19.1,23.4,18.9,16.5,4.1,7.2,71.2,58.3,92.6,35.3,36.8
Chhattisgarh,Balrampur,21265,26419,8437,957,32.1,20.6,39.4,3.0,71.5,63.4,20.3,95.7,96.9,85.1,62.3,9.2,2.9,27.8,24.6,16.9,19.8,4.0,9.0,75.0,80.4,86.3,55.3,35.9
Chhattisgarh,Bastar,20639,26961,6365,927,36.6,11.8,29.1,2.2,71.8,66.5,26.9,99.6,85.3,72.1,59.5,9.3,2.6,23.9,16.5,17.9,24.3,5.2,7.8,90.2,74.4,93.5,41.4,30.9
Chhattisgarh,Bemetara,19583,28224,9744,927,31.0,19.9,32.2,1.8,67.9,66.6,20.7,93.0,73.0,60.8,69.8,10.4,2.6,21.2,17.8,17.6,18.1,6.3,7.4,94.2,76.1,94.3,56.7,29.5
Chhattisgarh,Bijapur,23284,26369,9303,942,34.8,15.1,38.2,3.1,68.9,66.0,23.7,88.9,87.8,86.1,59.8,11.9,2.4,21.4,20.2,16.0,21.0,4.0,7.6,83.2,49.3,89.8,47.6,36.9
Chhattisgarh,Bilaspur,28889,26861,10380,944,39.3,19.8,30.6,2.2,61.7,60.3,26.3,92.0,81.1,68.0,64.2,8.7,2.4,29.4,18.9,20.4,22.1,4.9,6.2,79.5,57.9,92.6,42.9,36.2
Chhattisgarh,Dantewada,22132,30243,9492,968,40.2,22.2,18.9,2.9,64.2,57.8,24.4,100.0,94.4,70.3,56.3,11.4,1.9,22.5,20.0,25.1,21.7,7.7,5.3,75.6,71.9,87.0,61.0,45.7
Chhattisgarh,Dhamtari,20149,25674,10470,973,38.7,18.7,41.0,3.3,67.6,61.3,23.5,82.3,90.1,62.9,51.3,11.1,3.0,27.7,20.7,22.4,17.6,3.1,4.2,71.4,80.8,88.8,49.6,47.8
Chhattisgarh,Durg,23221,21707,6857,945,44.8,16.1,32.1,3.8,67.6,66.6,26.1,83.4,97.7,69.0,58.7,10.3,2.2,27.3,21.9,16.8,20.7,5.6,7.0,82.4,76.6,93.9,41.4,40.6
Chhattisgarh,Gariaband,20182,21371,11111,961,38.1,17.6,39.2,2.2,58.1,62.3,22.9,86.2,99.3,49.1,68.7,13.0,2.6,10.7,25.5,15.4,17.7,5.7,8.1,87.8,81.7,96.1,47.5,36.7
Chhattisgarh,Gaurela-Pendra-Marwahi,24678,22702,13510,944,41.6,15.5,38.6,1.8,70.4,60.7,27.1,77.3,100.0,70.4,59.7,11.5,2.6,23.7,18.4,16.2,20.2,4.6,6.3,69.6,65.0,98.6,36.5,26.4
Chhattisgarh,Janjgir-Champa,23909,21898,11329,954,39.7,19.8,38.6,2.6,64.2,72.1,21.7,84.9,84.5,56.7,66.9,5.1,2.4,23.2,28.8,13.4,16.7,5.8,7.2,77.1,70.0,85.7,48.6,12.1
Chhattisgarh,Jashpur,24518,21540,9531,964,36.3,21.2,32.4,1.9,73.7,64.6,22.0,92.8,90.9,73.3,54.0,10.3,2.8,23.5,24.2,19.0,16.8,4.0,7.3,77.3,75.0,88.4,38.8,42.5
Chhattisgarh,Kanker,30406,31601,8863,963,39.5,18.8,30.2,3.1,76.6,58.0,18.5,89.2,95.1,73.1,55.7,10.7,2.7,22.4,23.1,20.9,19.6,6.0,8.7,74.3,59.5,90.7,40.1,25.8
Chhattisgarh,Kabirdham,21785,24603,9943,970,37.1,20.3,40.5,1.4,67.4,55.5,27.3,91.1,83.2,71.6,60.3,12.3,2.4,19.4,27.4,22.0,16.8,6.1,10.1,93.1,67.0,96.1,75.0,33.9
Chhattisgarh,Kondagaon,23733,21339,11065,951,40.2,13.2,30.7,3.0,56.2,66.5,16.0,75.9,85.5,76.9,70.0,11.1,2.3,26.3,18.0,18.3,16.0,6.1,7.3,74.8,73.0,92.8,56.8,18.5
Chhattisgarh,Korba,23500,28824,8840,956,40.5,14.9,38.4,1.6,56.3,55.6,21.9,92.7,68.2,87.2,62.8,7.1,2.6,28.4,23.1,20.7,15.6,5.4,6.1,97.5,78.7,100.0,40.3,26.5
Chhattisgarh,Koriya,21390,21831,10854,946,38.5,17.1,30.7,2.4,64.1,62.0,24.8,100.0,83.1,70.1,57.0,11.5,2.4,25.0,24.9,11.7,20.2,5.3,8.2,73.9,85.4,96.6,50.7,40.1
Chhattisgarh,Mahasamund,25941,23557,10894,950,45.2,16.0,36.5,3.8,61.5,62.3,25.2,94.7,86.7,68.8,60.6,14.6,2.2,24.3,19.5,19.8,19.4,4.5,6.0,64.0,61.0,96.0,58.2,39.2
Chhattisgarh,Mungeli,19126,24545,9319,935,47.0,16.7,40.7,3.0,68.7,51.9,24.8,87.1,85.9,59.2,62.0,11.1,2.5,18.1,22.7,20.2,19.5,7.7,7.4,81.5,60.0,84.2,63.5,43.2
Chhattisgarh,Narayanpur,19783,23671,10219,967,36.0,18.1,38.1,2.7,64.4,61.2,24.8,91.2,89.5,73.6,64.1,9.8,2.3,19.7,19.6,19.5,16.2,3.6,7.6,66.7,55.4,95.8,43.0,44.6
Chhattisgarh,Raigarh,19992,17609,10154,958,43.2,18.5,26.0,2.5,66.9,59.0,17.6,89.9,100.0,70.1,71.4,9.1,2.1,27.1,21.0,17.3,20.8,8.8,8.0,77.4,68.7,100.0,46.3,27.7
Chhattisgarh,Raipur,24463,31729,6060,933,36.0,17.0,28.1,2.6,67.4,59.3,27.1,82.1,91.0,82.5,61.5,10.5,2.6,29.4,20.4,19.3,20.7,5.1,7.2,94.0,57.6,100.0,37.6,22.4
Chhattisgarh,Rajnandgaon,25193,18497,9677,951,40.4,17.1,35.9,2.1,62.0,61.3,18.6,87.7,86.3,69.3,63.9,6.4,2.4,33.3,17.2,21.2,19.1,5.1,5.5,83.3,88.4,90.1,44.2,42.1
Chhattisgarh,Sukma,26721,23613,9900,951,37.8,8.8,35.9,2.4,55.9,53.6,24.9,82.9,82.6,73.6,58.1,11.3,2.8,19.2,19.2,19.1,19.1,5.9,10.4,88.6,81.2,91.2,47.2,29.1
Chhattisgarh,Surajpur,22774,17705,9626,927,37.9,25.8,30.7,2.1,68.5,59.0,21.1,80.4,92.4,79.0,60.1,12.8,2.4,21.2,20.4,15.1,14.6,5.5,8.5,93.5,64.4,95.7,51.4,44.0
Chhattisgarh,Surguja,28594,20020,10844,952,34.4,16.1,32.3,2.6,68.5,60.2,23.2,88.1,95.5,72.1,61.5,10.1,2.1,20.9,17.9,19.9,16.3,5.5,9.0,78.8,80.9,89.0,34.5,18.6
Chhattisgarh,Balod (Zone 2),18238,28268,7872,936,44.6,23.6,25.6,1.8,68.9,64.6,24.3,84.0,100.0,75.2,54.7,10.4,2.2,30.4,18.7,19.2,17.8,5.1,4.6,87.4,86.6,87.4,29.5,40.2
Chhattisgarh,Baloda Bazar (Zone 2),20012,22924,11739,944,39.2,13.9,30.5,2.7,52.9,70.2,22.1,78.9,81.9,83.9,65.6,14.5,2.1,25.2,22.5,19.7,21.8,4.9,7.3,76.5,70.4,95.5,28.5,43.0
Chhattisgarh,Balrampur (Zone 2),28940,25778,12492,946,39.7,13.5,28.8,3.1,62.1,59.5,24.9,80.7,90.9,74.4,62.0,9.7,2.5,19.7,22.7,16.3,21.4,5.7,5.9,79.9,66.1,97.0,41.3,30.5
Chhattisgarh,Bastar (Zone 2),22557,30862,14309,974,33.6,20.0,41.6,3.4,69.9,66.8,21.1,82.1,86.5,57.4,70.1,10.3,2.7,19.1,24.8,16.8,15.8,8.4,9.2,83.9,71.4,94.2,46.9,25.9
Chhattisgarh,Bemetara (Zone 2),23620,29106,9984,959,40.4,16.0,30.0,2.1,62.2,72.8,27.4,93.2,82.3,82.9,60.6,5.6,2.8,20.6,18.2,17.4,17.8,5.9,7.4,65.1,89.2,87.1,35.5,30.0
Haryana,Ambala,24008,29835,11102,909,29.1,13.6,25.2,3.0,57.8,62.8,31.8,88.2,95.7,78.0,76.2,6.3,2.0,12.5,12.4,24.9,29.2,7.8,13.3,93.1,92.4,100.0,56.7,22.9
Haryana,Bhiwani,25363,26167,9992,874,25.6,15.1,29.0,4.1,53.3,60.5,15.7,87.8,89.7,79.1,59.3,5.1,1.9,17.6,10.5,24.0,31.8,9.9,12.7,88.3,100.0,99.9,65.2,25.9
Haryana,Charkhi Dadri,21087,20159,9698,874,29.5,14.4,21.4,3.9,56.0,50.0,15.2,94.2,97.8,88.1,54.1,8.5,1.9,16.4,12.2,26.8,25.9,6.2,10.1,93.0,91.5,99.7,54.7,18.3
Haryana,Faridabad,27761,25661,9728,888,24.5,11.2,24.1,3.9,59.4,55.1,20.5,96.5,97.4,91.0,70.2,9.5,1.8,15.0,11.2,25.0,28.1,8.5,11.9,89.6,92.0,99.9,61.1,13.9
Haryana,Fatehabad,25861,22522,9196,880,26.3,15.8,20.1,4.4,52.0,55.3,15.0,96.0,97.1,87.5,66.1,7.2,1.9,19.8,15.9,25.4,24.5,12.7,10.6,94.1,97.8,99.8,73.6,21.1
Haryana,Gurugram,26634,20730,10028,897,22.3,13.3,26.2,5.3,52.0,63.6,25.1,94.6,89.8,79.7,65.8,9.5,1.9,16.7,12.8,25.8,24.6,9.3,10.8,100.0,98.3,100.0,77.6,22.8
Haryana,Hisar,26997,26205,12532,898,23.5,9.3,26.0,4.8,53.2,53.3,23.5,89.5,94.7,80.7,68.5,7.3,1.8,16.4,13.5,25.2,27.0,14.4,17.1,89.8,79.4,100.0,68.5,24.4
Haryana,Jhajjar,26515,22726,12013,907,22.5,11.0,23.6,4.6,57.9,59.2,23.0,99.9,96.3,76.0,65.3,8.8,2.1,17.0,17.1,23.6,27.2,14.7,10.8,93.7,86.3,100.0,60.8,24.3
Haryana,Jind,17802,31574,10807,887,31.8,10.1,25.5,5.1,56.9,50.7,19.9,97.9,98.5,79.0,59.6,8.1,1.9,17.1,12.8,22.7,29.3,10.3,12.9,84.4,78.9,99.7,63.2,21.5
Haryana,Kaithal,24533,21669,10227,872,24.5,14.3,24.3,5.2,57.8,59.4,23.3,90.4,95.0,68.8,69.5,12.9,2.1,15.8,14.8,25.1,26.5,9.2,11.1,92.6,91.2,99.8,66.5,27.4
Haryana,Karnal,26549,26249,8872,905,22.6,13.3,21.2,4.0,59.8,49.3,14.8,95.7,86.3,75.2,57.0,8.0,1.8,16.3,17.8,28.3,23.2,7.6,17.4,98.3,93.9,100.0,69.2,9.1
Haryana,Kurukshetra,30213,31550,12400,926,34.1,12.7,32.3,3.1,56.4,49.3,16.4,89.7,95.3,83.9,62.6,4.5,1.8,15.3,10.8,25.8,26.6,9.4,12.3,87.2,94.8,99.8,62.2,21.9
Haryana,Mahendragarh,24766,26220,9824,905,21.8,16.5,29.5,4.0,63.6,55.3,24.5,90.9,100.0,87.5,75.0,8.1,1.9,13.6,14.7,27.7,33.2,11.0,13.4,90.6,93.7,99.9,67.9,19.0
Haryana,Nuh,29599,26536,12988,900,32.3,13.4,25.4,3.3,61.1,59.7,18.8,100.0,84.8,87.5,69.6,10.1,1.8,17.4,14.7,22.8,26.9,9.6,9.8,96.6,88.2,99.7,62.7,13.2
Haryana,Palwal,25316,24952,9433,939,31.5,20.1,25.4,5.2,62.5,49.9,21.8,94.2,93.0,75.8,69.5,7.1,1.8,16.3,10.6,23.5,25.2,14.8,10.2,92.4,88.3,100.0,62.8,11.2
Haryana,Panchkula,28069,17159,10730,879,32.7,12.2,19.5,4.1,59.3,50.3,24.9,96.5,99.7,84.7,55.5,12.1,1.8,14.0,13.3,29.1,29.2,11.8,11.4,91.4,92.7,100.0,74.1,23.0
Haryana,Panipat,29942,26491,11117,904,28.7,11.1,18.7,4.9,57.2,59.9,18.0,98.7,98.0,84.1,64.9,10.7,1.9,16.6,15.1,29.3,22.2,7.9,10.4,85.5,90.7,100.0,66.8,14.8
Haryana,Rewari,26811,29892,8592,883,27.5,18.2,22.2,6.1,54.1,59.6,18.1,97.5,92.1,84.0,62.7,10.9,2.1,20.2,11.0,21.0,28.9,8.8,12.0,91.4,84.4,100.0,77.1,24.0
Haryana,Rohtak,23153,31895,10523,892,29.6,12.7,23.0,3.5,48.6,61.1,20.7,96.6,92.3,77.0,66.0,10.7,1.9,18.0,11.0,24.5,25.8,12.5,12.4,100.0,84.3,100.0,68.4,21.7
Haryana,Sirsa,25478,23246,10097,914,27.9,12.2,35.1,5.3,59.2,56.4,22.9,97.0,82.4,86.5,66.1,6.4,1.7,21.6,14.1,28.3,31.4,8.3,8.3,96.3,89.8,99.7,66.4,22.4
Haryana,Sonipat,19882,32747,10500,885,20.3,12.6,18.6,5.0,51.2,62.1,18.8,90.8,95.2,75.9,67.4,7.5,1.9,17.0,10.7,21.2,26.7,9.9,12.3,94.6,91.3,100.0,67.8,6.0
Haryana,Yamunanagar,27501,30154,12921,910,26.6,12.9,22.2,6.5,60.3,54.3,15.0,100.0,93.3,87.2,70.3,8.1,2.0,14.5,11.0,28.5,25.5,11.0,12.8,96.2,83.2,99.9,64.4,13.0
Haryana,Ambala (Zone 2),27565,23918,10573,905,29.2,14.1,26.5,3.8,68.1,61.6,22.9,97.8,96.1,74.8,65.3,5.7,1.8,15.6,12.9,28.6,24.6,9.5,12.0,83.8,89.7,99.5,62.3,23.1
Haryana,Bhiwani (Zone 2),20354,28390,11210,899,28.0,20.3,31.4,4.5,59.8,52.1,17.6,94.4,91.9,88.3,73.8,9.7,1.7,11.8,14.5,21.6,24.7,11.9,14.1,90.7,89.0,99.9,57.4,14.2
Haryana,Charkhi Dadri (Zone 2),31807,28970,11213,908,24.2,10.0,24.2,4.6,58.3,55.6,25.1,94.7,100.0,90.9,74.5,6.9,2.0,14.9,9.7,29.5,25.1,7.9,11.2,89.0,87.5,100.0,80.8,14.0
Haryana,Faridabad (Zone 2),26854,26129,9731,910,28.1,16.2,26.3,3.2,60.5,60.9,19.1,93.5,91.5,72.4,58.2,5.9,2.0,9.8,11.7,22.7,25.2,6.3,12.8,86.6,96.7,99.9,66.2,18.0
Haryana,Fatehabad (Zone 2),26154,28912,11484,916,29.9,11.1,25.7,5.5,62.5,61.7,20.5,89.3,90.8,84.2,70.7,14.6,2.0,13.1,11.5,31.8,25.4,10.1,10.1,100.0,93.5,99.8,59.0,19.8
Haryana,Gurugram (Zone 2),27281,20408,10366,905,25.8,12.6,21.8,4.4,59.1,52.5,21.9,91.5,90.6,79.5,67.2,9.2,1.9,18.2,15.6,25.9,22.8,9.5,10.0,100.0,100.0,100.0,73.9,19.5
Haryana,Hisar (Zone 2),26117,27342,10284,857,29.1,12.9,31.8,5.2,60.4,55.7,25.0,92.9,95.3,82.3,64.0,9.1,1.8,12.1,13.7,29.7,27.0,8.6,9.1,96.9,88.2,100.0,70.1,20.9
Haryana,Jhajjar (Zone 2),24233,23542,13204,880,24.1,7.0,23.3,5.7,62.7,58.1,17.8,97.0,93.5,93.0,61.1,7.5,1.8,12.3,11.1,25.3,23.9,3.0,14.1,84.6,93.9,100.0,83.9,24.0
Haryana,Jind (Zone 2),26793,23531,14043,881,28.8,12.7,22.6,4.8,59.9,59.3,20.4,94.7,94.4,77.4,66.0,7.6,1.7,15.2,12.8,25.1,28.7,9.0,12.4,93.6,88.0,100.0,75.0,19.1
Haryana,Kaithal (Zone 2),29070,19777,10096,867,21.3,15.2,23.5,4.3,56.3,66.4,21.1,95.2,94.7,83.9,73.0,8.5,1.8,18.2,14.0,25.3,27.4,9.3,12.0,92.3,88.0,100.0,55.7,32.2
Haryana,Karnal (Zone 2),30008,28446,14540,920,29.6,10.5,24.1,4.4,55.3,52.6,22.8,86.2,95.9,87.6,64.9,9.1,1.9,14.2,11.8,23.5,29.5,12.6,9.2,98.0,95.1,100.0,70.1,17.7
Jammu and Kashmir,Anantnag,23178,22510,10134,932,32.6,11.1,23.7,2.5,51.9,51.6,17.0,96.1,93.7,82.6,60.4,10.9,2.0,19.5,14.1,20.7,28.8,9.8,7.3,74.8,82.7,99.8,55.3,24.1
Jammu and Kashmir,Bandipore,22290,25463,9832,935,30.9,15.7,25.9,4.8,56.5,50.1,16.9,95.4,90.4,86.7,55.4,12.1,1.8,24.9,22.0,24.3,22.2,6.6,10.9,90.3,86.8,100.0,52.6,12.5
Jammu and Kashmir,Baramulla,22890,24656,9853,956,35.0,11.0,22.6,3.4,50.2,51.4,17.7,99.8,90.8,84.3,66.1,9.8,1.8,20.6,10.1,25.5,24.7,9.4,6.6,85.0,76.7,96.3,75.7,17.9
Jammu and Kashmir,Budgam,25442,22404,7496,943,29.4,10.5,27.6,3.3,53.1,36.6,16.2,96.6,99.0,89.3,53.3,12.5,1.4,18.6,10.9,24.9,20.2,8.5,9.6,98.2,80.9,98.0,74.2,14.1
Jammu and Kashmir,Doda,18275,19298,9378,916,34.8,17.4,31.9,3.3,48.1,45.4,14.0,89.9,90.3,89.4,49.0,8.5,1.9,22.6,13.2,22.7,21.6,9.6,10.4,89.7,77.0,94.3,62.2,21.2
Jammu and Kashmir,Ganderbal,24714,26685,7140,940,28.0,12.6,18.7,4.5,46.5,49.7,16.9,97.4,88.0,85.4,51.5,6.1,2.0,13.6,15.4,25.0,24.2,7.0,7.1,92.1,94.1,96.7,52.8,14.9
Jammu and Kashmir,Jammu,20998,14371,7907,934,41.4,13.6,27.0,3.0,55.4,51.8,17.7,99.7,90.4,83.4,61.2,10.9,1.7,15.1,16.8,20.9,20.3,8.0,8.1,82.2,58.5,100.0,65.0,17.3
Jammu and Kashmir,Kathua,21761,26698,8297,911,35.8,15.6,26.6,4.4,51.4,52.4,16.0,86.6,87.0,78.6,63.3,8.5,2.0,21.1,16.8,24.9,23.5,6.9,9.6,89.8,73.7,95.8,53.9,30.2
Jammu and Kashmir,Kishtwar,18449,20123,11731,918,35.6,16.4,27.6,4.5,54.9,55.6,13.0,92.7,93.4,79.4,62.9,7.0,2.0,13.0,19.9,21.3,28.5,9.2,10.2,85.5,72.6,99.0,59.4,10.0
Jammu and Kashmir,Kulgam,25844,20879,7772,938,32.8,14.4,24.7,2.8,59.9,56.4,14.8,90.6,89.8,82.5,65.9,7.4,2.2,21.2,15.6,24.7,22.4,9.8,7.2,86.9,81.4,92.7,50.2,13.1
Jammu and Kashmir,Kupwara,19468,21724,10256,920,25.5,8.8,24.6,2.5,46.0,49.9,19.2,94.9,97.5,92.4,49.4,10.9,2.0,16.8,17.4,16.8,16.7,9.0,10.2,89.8,74.1,99.5,66.1,18.5
Jammu and Kashmir,Poonch,20629,27683,10247,947,30.7,13.4,25.4,3.7,50.1,32.5,20.0,100.0,88.9,78.6,59.3,9.6,2.1,19.2,14.0,18.0,24.6,8.9,11.1,83.2,98.5,94.5,66.4,6.5
Jammu and Kashmir,Pulwama,26037,25988,11661,913,29.9,14.3,28.1,4.4,50.7,38.9,17.4,88.7,85.5,86.8,58.9,10.6,1.8,20.5,12.7,19.5,21.3,10.6,10.7,95.5,94.8,100.0,60.4,26.5
Jammu and Kashmir,Rajouri,19784,22419,8843,955,30.0,14.8,25.3,3.7,60.8,44.6,16.2,91.9,90.9,73.5,57.1,11.4,1.8,15.5,13.1,22.1,15.8,7.3,6.9,97.2,75.1,100.0,70.0,14.1
Jammu and Kashmir,Ramban,25301,25140,10181,948,28.9,15.9,27.1,3.3,49.4,46.1,15.0,91.3,92.4,86.6,68.8,9.7,2.0,19.7,15.4,21.6,21.8,8.4,8.1,80.2,87.9,99.8,66.7,18.9
Jammu and Kashmir,Reasi,21894,29035,7765,923,27.6,13.0,25.9,3.3,43.6,55.6,16.3,91.9,98.2,70.9,57.4,9.2,1.8,18.5,19.6,24.0,24.9,8.1,7.4,76.5,68.2,98.7,60.3,16.7
Jammu and Kashmir,Samba,21906,21540,7820,946,32.0,13.8,30.7,4.5,51.8,51.0,17.9,91.0,93.0,80.9,58.5,8.8,2.0,18.7,12.8,19.8,12.4,7.3,9.6,88.2,99.8,99.1,64.8,8.1
Jammu and Kashmir,Shopian,22231,22137,8566,964,24.8,10.8,29.5,3.4,50.5,47.0,19.9,91.0,94.7,79.9,56.9,10.7,1.8,23.3,17.5,22.5,26.2,9.2,6.1,82.7,85.0,94.4,51.9,13.8
